"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib","phylo_dist","site","siteyear","mpd","sd.mpd","csMSPD"
"776","B4","Prunus laurocerasus",2023,1,5.70778291362008,5.42536,250.098571428571,0.00336033881581965,281.399802714286,"Budworth","Budworth.2023",204.103785885214,45.3336688788063,1.70504657445028
"777","B4","Prunus lusitanica",2021,1,5.73333411415632,12,NA,0.00239377838914192,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"778","B4","Silene dioica",2018,1,39.2691578947368,0.589,0.662,0.0112789827148048,188.6902264,"Budworth","Budworth.2018",191.209314695,59.2503446908686,-0.0425160108037007
"779","B4","Silene dioica",2022,1,39.2691578947368,0.589,0.662,0.0112789827148048,116.6972765,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-1.44751487739614
"780","B4","Silene dioica",2023,1,39.2691578947368,0.589,0.662,0.0112789827148048,279.750109714286,"Budworth","Budworth.2023",204.103785885214,45.3336688788063,1.66865655703497
"781","B4","Tropaeolum majus",2020,1,29.485,0.898571428571429,146.7,0.000447806712936062,203.28845625,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.234112387032854
"782","B4","Tussilago farfara",2021,1,19.625,0.16375,0.346666666666667,0.00209668961312647,119.165507,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-1.67177850798101
"783","B4","Viburnum tinus",2018,1,8.45900085106383,6,47.665,0.00293162869515974,180.5380744,"Budworth","Budworth.2018",191.209314695,59.2503446908686,-0.180104273665847
"784","B4","Vinca minor",2020,1,24.7,0.505,6.13,0.00334209661107619,181.5680975,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.599345026057172
"785","B5","Hypericum androsaemum",2018,1,NA,0.58,0.0625,0.0104642465704262,NA,"Budworth","Budworth.2018",191.209314695,59.2503446908686,NA
"786","B5","Ilex aquifolium",2024,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276,205.333592909091,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.60584212693433
"787","B5","Impatiens glandulifera",2024,1,38.3,1.44444444444444,9.37,0.0306216016076104,208.260165636364,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.567030291751357
"788","B5","Jacobaea vulgaris",2024,1,25.32119,NA,0.197992,0.00386655345337921,205.333592909091,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.60584212693433
"789","B5","Lobularia maritima",2019,1,NA,0.1525,0.3793,0.000994026573080951,119.165506,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.64178823475618
"790","B5","Melissa officinalis",2019,1,NA,0.525,0.311,0.00538060150854846,119.165506,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.64178823475618
"791","B5","Papaver cambricum",2021,1,35.5,0.39,0.22,0.00167042903563545,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"792","B5","Pentaglottis sempervirens",2024,2,25.302,0.51,NA,0.0158394273496571,200.608086818182,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.668511187520914
"793","B5","Plantago lanceolata",2024,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012,200.608087636364,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.668511176670291
"794","B5","Prunus avium",2024,1,13.0970642637927,14.5529384883721,184.452624615385,0.00136840720496597,204.464222181818,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.617371610915839
"795","B5","Quercus robur",2024,1,13.7566803291181,17.30856,3146.87815385714,0.00292449271732243,207.493113090909,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.577202845022776
"796","B5","Salix caprea",2024,1,12.5110544004675,7.43835,0.144700875,0.000807064320718149,192.187909454545,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.780178508480815
"797","B5","Salix viminalis",2024,2,10.8857722836549,3.91,NA,0.0014751279955541,192.187910272727,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.780178497630192
"798","B5","Trifolium pratense",2024,1,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147,207.878351454545,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.572093862855247
"799","B5","Urtica dioica",2024,1,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186,204.464222181818,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.617371610915839
"800","B6","Lunaria annua",2022,1,38.232,0.45,15.3714285714286,0.0157676626169376,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"801","B7","Alliaria petiolata",2021,1,47.0135,0.561111111111111,2.70525,0.0225631389979403,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"802","B7","Alliaria petiolata",2024,1,47.0135,0.561111111111111,2.70525,0.0225631389979403,157.800163666667,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-1.2362244182221
"803","B7","Crataegus monogyna",2024,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137,157.800163666667,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-1.2362244182221
"804","B7","Sambucus nigra",2019,1,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676,NA,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,NA
"805","B7","Sambucus nigra",2024,1,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676,158.887342,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-1.22180639747906
"806","B7","Syringa vulgaris",2018,1,12.4723538602941,5.12,5.65409428571429,0.00499104234343832,NA,"Budworth","Budworth.2018",191.209314695,59.2503446908686,NA
"807","B9","Gnaphalium uliginosum",2022,1,37.931062924,0.11875,0.0165,0.00334296198160413,166.873893,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.564277684188001
"808","B9","Heracleum sphondylium",2022,1,21.473155992,1.35625,7.7147,0.00656349314230942,166.873893,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.564277684188001
"809","B9","Lathyrus pratensis",2022,1,35.7433705855263,0.548636363636364,11.3875,0.00437417823773738,175.794815,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.407246567749357
"810","B9","Viola arvensis",2022,1,24.32,0.196875,0.351833333333333,0.00313464699055244,175.794814,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.407246585351923
"811","C1","Acer pseudoplatanus",2020,1,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225,192.391884666667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.417340649581613
"812","C1","Agrostemma githago",2020,1,17.818,0.744615384615385,12.2004,0.00120552214428082,196.140948666667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.354299308766233
"813","C1","Allium ursinum",2020,1,37.25,0.31875,5.31833333333333,0.00402967182251052,NA,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,NA
"814","C1","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"815","C1","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"816","C1","Betonica officinalis",2022,1,NA,NA,1.1745,0.000266778467281061,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"817","C1","Brachythecium rivulare",2016,1,NA,NA,NA,0.00108412311684264,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"818","C1","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454,391.7084832,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,1.72074298506192
"819","C1","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"820","C1","Ceratodon purpureus",2016,1,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"821","C1","Cratoneuron filicinum",2016,1,NA,NA,NA,0.00288856408311864,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"822","C1","Daucus carota",2019,1,23.0545981708824,0.450307692307692,1.12313698630137,0.00120167571444516,149.537830333333,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.08561685541458
"823","C1","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"824","C1","Dicranum scoparium",2016,1,NA,NA,NA,0.000888959571465597,410.1621428,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,2.00873164016528
"825","C1","Fissidens taxifolius",2016,1,NA,NA,NA,0.00130988252959743,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"826","C1","Fraxinus excelsior",2020,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475,155.836456,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-1.03202827220626
"827","C1","Frullania dilatata",2016,1,NA,NA,NA,0.00132606962025793,614.7193486,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,5.20106074273764
"828","C1","Homalothecium lutescens",2016,1,NA,NA,NA,0.000266778467281061,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"829","C1","Hypericum calycinum",2022,1,11.5,0.32,0.45,0.00101256393605653,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"830","C1","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129,391.7084832,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,1.72074298506192
"831","C1","Impatiens glandulifera",2019,1,38.3,1.44444444444444,9.37,0.0306216016076104,149.53783,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.08561686151851
"832","C1","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"833","C1","Leptodictyum riparium",2016,1,NA,NA,NA,0.00189670753697273,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"834","C1","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"835","C1","Lophocolea bidentata",2016,1,NA,NA,NA,0.00243553675019366,614.7193486,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,5.20106074273764
"836","C1","Malva moschata",2020,1,20.0333333333333,0.43125,NA,0.000557490616025017,192.391882666667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.417340683212055
"837","C1","Mnium hornum",2016,1,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"838","C1","Orthotrichum diaphanum",2016,1,NA,NA,NA,0.00475825958559995,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"839","C1","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"840","C1","Plagiomnium undulatum",2016,1,NA,NA,NA,0.00218014338794395,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"841","C1","Polytrichum formosum",2016,1,NA,NA,NA,0.00525605819864675,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"842","C1","Polytrichum juniperinum",2016,1,NA,NA,NA,0.000368245712003015,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"843","C1","Prunella vulgaris",2020,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191,151.138242666667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-1.11102976910522
"844","C1","Pseudoscleropodium purum",2016,1,NA,NA,NA,0.000757352156608123,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"845","C1","Pseudotaxiphyllum elegans",2016,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"846","C1","Pulvigera lyellii",2016,1,NA,NA,NA,0.001824960073016,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"847","C1","Rhinanthus minor",2020,1,20.0238144945455,0.39375,2.00985714285714,0.000431417234036442,151.138242666667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-1.11102976910522
"848","C1","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"849","C1","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"850","C1","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"851","C1","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"852","C1","Silene dioica",2019,3,39.2691578947368,0.589,0.662,0.0112789827148048,155.596369,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.97467421664734
"853","C1","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"854","C1","Ulota bruchii",2016,1,NA,NA,NA,0.00135247210114083,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"855","C1","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2016",281.447176920335,64.0777310945695,NA
"856","C10","Fritillaria meleagris",2022,1,23.7071428571429,0.225,1.66,0.00515460765789184,188.2832435,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.187418183427738
"857","C10","Impatiens glandulifera",2015,1,38.3,1.44444444444444,9.37,0.0306216016076104,NA,"Budworth","Budworth.2015",268.86761281726,40.1996724203548,NA
"858","C10","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191,188.2832435,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.187418183427738
"859","C2","Aethusa cynapium",2022,1,33.31,0.490625,1.35,0.000482253383161915,177.629595,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.374949732083794
"860","C2","Borago officinalis",2020,2,24.848,0.31,17.045,0.0187755194088941,193.8606919,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.392642330910963
"861","C2","Borago officinalis",2022,1,24.848,0.31,17.045,0.0187755194088941,166.4805982,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.571200681781021
"862","C2","Circaea lutetiana",2022,1,36.7,0.3775,2.68014285714286,0.00296871830661071,190.0125028,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.156978782826442
"863","C2","Cirsium arvense",2020,2,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335,191.4234909,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.433624405070429
"864","C2","Datura stramonium",2020,1,25.9304849505263,1.29166666666667,10.3750769230769,0.000482253383161915,193.4263057,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.399946630992182
"865","C2","Elymus repens",2013,1,24.4979307182857,0.65500725,3.814084,0.000489388017957863,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"866","C2","Fagus sylvatica",2020,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591,198.4665177,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.315194350830049
"867","C2","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"868","C2","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591,190.0125028,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.156978782826442
"869","C2","Hypericum androsaemum",2019,2,NA,0.58,0.0625,0.0104642465704262,113.2586145,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.74995394367991
"870","C2","Hypericum androsaemum",2020,1,NA,0.58,0.0625,0.0104642465704262,214.5007685,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.0455748753017369
"871","C2","Jacobaea vulgaris",2020,1,25.32119,NA,0.197992,0.00386655345337921,191.4234917,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.433624391618252
"872","C2","Papaver orientale",2020,1,NA,NA,0.2,0.000482253383161915,246.4208403,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,0.491168195820867
"873","C2","Plantago major",2020,1,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023,193.4263049,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.399946644444359
"874","C2","Prunus cerasifera",2019,1,10.8005,7.114,468.017193142857,0.00106325794639347,113.2586145,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.74995394367991
"875","C2","Prunus lusitanica",2020,1,5.73333411415632,12,NA,0.00239377838914192,NA,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,NA
"876","C2","Quercus rubra",2020,1,15.2319312191465,19.2614824897242,3303.651682,0.000489388017957863,198.4665177,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.315194350830049
"877","C2","Reynoutria japonica",2022,1,18.92,1.44444444444444,NA,0.0101957444629139,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"878","C2","Senecio vulgaris",2023,1,42.5093814814815,0.422068965517241,0.209043294117647,0.00135068752071295,NA,"Budworth","Budworth.2023",204.103785885214,45.3336688788063,NA
"879","C2","Sorbus aucuparia",2020,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472,211.5717157,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.0948275463233685
"880","C2","Veronica beccabunga",2022,2,41.6196697727273,0.616644444444444,0.247105263157895,0.000994803550954397,166.4805988,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.571200671219481
"881","C3","Alliaria petiolata",2018,1,47.0135,0.561111111111111,2.70525,0.0225631389979403,204.965832333333,"Budworth","Budworth.2018",191.209314695,59.2503446908686,0.23217616218279
"882","C3","Alliaria petiolata",2020,2,47.0135,0.561111111111111,2.70525,0.0225631389979403,198.609177166667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.312795500327984
"883","C3","Athyrium filix-femina",2020,1,22.6866666666667,0.65,NA,0.000674713702681856,NA,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,NA
"884","C3","Bellis perennis",2020,1,27.9817033727273,0.0685248571428571,0.1287879,0.00269686383985852,148.203071166667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-1.1603853274214
"885","C3","Chelidonium majus",2023,1,44.8854545454545,0.4875,0.753333333333333,0.000682791105846203,136.9004675,"Budworth","Budworth.2023",204.103785885214,45.3336688788063,-1.48241516840106
"886","C3","Cymbalaria muralis",2023,1,24.8666666666667,0.25,0.13,0.000659925682221569,136.9004675,"Budworth","Budworth.2023",204.103785885214,45.3336688788063,-1.48241516840106
"887","C3","Cyperus eragrostis",2022,1,NA,NA,0.114,0.000659925682221569,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"888","C3","Fraxinus excelsior",2020,2,12.4712907445062,19.955,64.4747434736842,0.00436644388962475,161.3401695,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.939482111750285
"889","C3","Galium aparine",2021,1,33.0207584241613,0.724702416666667,9.92278709523809,0.00119836862282465,137.161983666667,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-1.31002246251223
"890","C3","Hedera helix",2020,1,11.850317826087,12.57559525,23.27036375,0.00585323858383034,171.9140065,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.761680702640365
"891","C3","Hyacinthoides hispanica",2018,1,24.275,NA,NA,0.000659925682221569,251.044323333333,"Budworth","Budworth.2018",191.209314695,59.2503446908686,1.00986768854283
"892","C3","Ilex aquifolium",2021,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276,135.907177,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-1.33524594964079
"893","C3","Jacobaea vulgaris",2020,1,25.32119,NA,0.197992,0.00386655345337921,148.203071166667,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-1.1603853274214
"894","C3","Melissa officinalis",2020,1,NA,0.525,0.311,0.00538060150854846,161.340168833333,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.939482122960433
"895","C3","Silene dioica",2018,1,39.2691578947368,0.589,0.662,0.0112789827148048,204.965832333333,"Budworth","Budworth.2018",191.209314695,59.2503446908686,0.23217616218279
"896","C3","Tanacetum parthenium",2021,2,36.3,0.29,0.1,0.00535541947967418,135.907176666667,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-1.33524595634129
"897","C4","Aegopodium podagraria",2022,1,27.8824242421053,0.578125,2.3615,0.00151807728023159,188.368786333333,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.185912410075873
"898","C4","Agrostemma githago",2021,1,17.818,0.744615384615385,12.2004,0.00120552214428082,267.3243822,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.30643604957898
"899","C4","Alliaria petiolata",2018,1,47.0135,0.561111111111111,2.70525,0.0225631389979403,NA,"Budworth","Budworth.2018",191.209314695,59.2503446908686,NA
"900","C4","Alliaria petiolata",2022,2,47.0135,0.561111111111111,2.70525,0.0225631389979403,220.561245333333,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,0.380757467508001
"901","C4","Asplenium scolopendrium",2021,1,17.6333333333333,0.325,NA,0.001299192692891,703.2645746,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,10.06948467207
"902","C4","Borago officinalis",2019,1,24.848,0.31,17.045,0.0187755194088941,183.1599092,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.469936679792211
"903","C4","Borago officinalis",2020,1,24.848,0.31,17.045,0.0187755194088941,179.1048982,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.640764267384476
"904","C4","Caltha palustris",2020,1,40.0352288608696,0.2625,1.1025,0.002904883215112,219.040746,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,0.0307658510426668
"905","C4","Campanula poscharskyana",2019,1,NA,NA,NA,0.000313464699055246,NA,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,NA
"906","C4","Chamaenerion angustifolium",2020,1,NA,NA,0.245,0.00242400946310117,NA,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,NA
"907","C4","Cirsium arvense",2019,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335,183.1599098,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.469936668805142
"908","C4","Corylus avellana",2019,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385,167.9207636,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.748992590539144
"909","C4","Corylus avellana",2021,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385,260.5414506,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.17008899911181
"910","C4","Equisetum telmateia",2024,1,16.1849666666667,1.3125,NA,0.000313464699055246,520.936722333333,"Budworth","Budworth.2024",251.01659236944,75.404131587074,3.57964642364721
"911","C4","Fraxinus excelsior",2020,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475,179.1048994,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.64076424720621
"912","C4","Geranium pratense",2021,1,24.5129090745946,0.361125,8.09,0.00226247622040448,267.5007058,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.30998041714827
"913","C4","Heracleum sphondylium",2022,1,21.473155992,1.35625,7.7147,0.00656349314230942,188.368785666667,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.185912421810917
"914","C4","Heracleum sphondylium",2024,1,21.473155992,1.35625,7.7147,0.00656349314230942,339.912033,"Budworth","Budworth.2024",251.01659236944,75.404131587074,1.17892002413564
"915","C4","Hydrocotyle ranunculoides",2014,2,NA,NA,NA,0.00369299785703144,NA,"Budworth","Budworth.2014",291.712388958961,55.143625545886,NA
"916","C4","Hypericum calycinum",2022,1,11.5,0.32,0.45,0.00101256393605653,218.510006,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,0.344650392185944
"917","C4","Ilex aquifolium",2021,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276,261.4176238,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.18770138835047
"918","C4","Juncus effusus",2022,1,9.21830191226316,0.796701285714286,0.02042,0.000387553374098358,313.805406,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,2.02209394045004
"919","C4","Oxalis incarnata",2022,1,NA,NA,NA,0.000313464699055246,218.510006666667,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,0.344650403920989
"920","C4","Prunus spinosa",2024,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554,339.912032666667,"Budworth","Budworth.2024",251.01659236944,75.404131587074,1.17892001971501
"921","C4","Quercus palustris",2019,1,12.7460400041667,19.8135249605885,1070.1545708,0.000313464699055246,167.9207648,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.748992568565005
"922","C4","Rosa canina",2020,1,12.3085283065587,1.64,15.5887229090909,0.000497217268833238,197.7587952,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.327094861284182
"923","C4","Rosa rugosa",2021,1,10.3921999828292,1.35,9.55,0.0028099005037952,252.4812844,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.00806762657649
"924","C4","Silene dioica",2017,3,39.2691578947368,0.589,0.662,0.0112789827148048,NA,"Budworth","Budworth.2017",117.34902697619,41.5133656310139,NA
"925","C4","Silene dioica",2019,1,39.2691578947368,0.589,0.662,0.0112789827148048,188.6902254,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-0.3686667356354
"926","C4","Silene dioica",2020,1,39.2691578947368,0.589,0.662,0.0112789827148048,195.78421,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.360297948391312
"927","C4","Sorbus aucuparia",2021,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472,252.4812844,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.00806762657649
"928","C4","Stachys sylvatica",2021,1,46.49625,0.525,1.47125,0.00788681115440144,261.7940666,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.19526845057023
"929","C4","Urtica dioica",2021,1,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186,253.8778922,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.0361415281605
"930","C4","Viburnum opulus",2021,3,14.6311605956885,2.91666666666667,35.310952,0.00197050095154002,261.4176246,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.18770140443166
"931","C5","Acer pseudoplatanus",2024,1,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225,206.096027375,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.59573081804632
"932","C5","Acer saccharinum",2022,1,29.7,18.8984013190437,216.765355142857,0.000545155998356945,153.856794666667,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.793412014033611
"933","C5","Artemisia vulgaris",2021,1,24.122352942,1.35,0.1665,0.00197244991295145,102.8714885,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-1.99931260293378
"934","C5","Calystegia silvatica",2024,1,23.1,2,NA,0.00282470582327534,178.407895125,"Budworth","Budworth.2024",251.01659236944,75.404131587074,-0.962927305390342
"935","C5","Cardamine pratensis",2019,1,22.993097899,0.327857142857143,0.6,0.0205107701622765,119.1655075,"Budworth","Budworth.2019",208.822986778129,54.6096499415128,-1.64178820728851
"936","C5","Cirsium palustre",2020,1,17.25154896,0.704666666666667,1.71333333333333,0.000691134154925848,158.887342,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,-0.980726948965344
